galaxy_id,distance_mpc,radius_kpc,v_obs,v_obs_err,v_gas,v_disk,v_bulge,v_baryon_ml1,target_archive_accel,d0_shape_response
UGC06614,88.7,12.52,171.0,6.8,-16.04,107.74,151.54,186.62679550375395,0.0,15503.020049124245
UGC06614,88.7,13.57,172.0,12.1,-16.04,120.8,145.51,189.79747548373766,0.0,15100.554440108837
UGC06614,88.7,15.76,174.0,19.6,-15.53,131.65,135.02,189.21760964561412,0.0,14294.432324733907
UGC06614,88.7,24.94,193.0,23.2,18.69,111.71,107.35,156.05275614355548,517.1025380914197,11357.78451508525
UGC06614,88.7,26.3,194.0,23.0,21.04,108.26,104.53,151.9520651389773,553.1015171102661,10977.351787512622
UGC06614,88.7,34.96,201.0,7.2,34.22,92.64,90.67,134.0679935704268,641.4980863844391,8836.526912271594
UGC06614,88.7,36.84,202.0,17.1,37.39,88.8,88.32,130.70529637317685,643.8687703583062,8430.01313583467
UGC06614,88.7,47.38,205.0,16.0,54.35,75.25,77.88,121.1683927433223,577.1046981848881,6473.794667962248
UGC06614,88.7,64.59,204.0,16.0,61.29,63.17,66.7,110.43460961129894,455.4915157145069,4206.527224807089
UGC06628,15.1,1.1,26.9,8.27,3.02,29.07,0.0,29.22644863817703,0.0,776.5320909090907
UGC06628,15.1,2.2,38.0,8.27,-3.24,37.16,0.0,37.30098122033789,23.92581818181828,616.087916222803
UGC06628,15.1,3.3,40.5,8.27,12.42,41.22,0.0,43.05049128639533,0.0,488.79412062854647
UGC06628,15.1,4.39,41.4,8.27,16.39,45.0,0.0,47.89187926987205,0.0,388.61811819632663
UGC06628,15.1,5.5,42.3,8.27,20.17,46.13,0.0,50.34685491666784,0.0,307.6752334617998
UGC06628,15.1,6.59,42.3,8.27,25.63,47.72,0.0,54.16728994513201,0.0,244.61867522012312
UGC06628,15.1,7.69,42.3,8.27,31.39,46.74,0.0,56.30239515331475,0.0,194.07647365753442
UGC06667,18.0,0.87,26.6,4.4,0.0,6.92,0.0,6.92,758.2455172413794,55.04183908045977
UGC06667,18.0,1.74,45.2,2.7,0.0,10.96,0.0,10.96,1105.1255172413794,59.99948370619163
UGC06667,18.0,2.61,57.0,3.9,8.65,14.33,0.0,16.738321301731546,1137.4822222222222,88.45965731392803
UGC06667,18.0,3.5,69.3,3.0,16.06,16.78,0.0,23.226967085695886,1217.9994285714286,120.4287532131385
UGC06667,18.0,4.37,77.3,3.4,18.32,18.48,0.0,26.021775496687386,1212.39295194508,101.4683475198328
UGC06667,18.0,5.24,80.7,3.9,22.41,20.02,0.0,30.05009983344481,1070.5117366412214,102.19041111802663
UGC06667,18.0,6.11,84.0,3.0,23.49,21.36,0.0,31.749483460365145,989.8478396072012,85.4143685431584
UGC06667,18.0,6.98,85.0,3.0,25.65,22.68,0.0,34.23893835970969,867.1482951289397,74.36403784068486
UGC06667,18.0,7.85,85.7,3.4,24.46,24.0,0.0,34.26793836810146,786.0125350318472,62.15609923660605
UGC06786,29.3,0.16,160.0,36.0,-1.22,8.07,119.49,119.76841570297238,70347.04125,89652.95875
UGC06786,29.3,0.32,177.0,30.9,-1.2,15.74,184.15,184.82535026343112,0.0,106072.22619231851
UGC06786,29.3,0.49,180.0,25.3,-1.08,23.42,201.67,203.028204198333,0.0,105218.79574752136
UGC06786,29.3,0.65,180.0,32.0,-0.96,30.3,207.64,209.84132386162642,0.0,104421.84058516446
UGC06786,29.3,1.3,182.0,4.72,-0.33,55.43,203.18,210.60557020173994,0.0,101245.80517538029
UGC06786,29.3,1.46,183.0,10.8,0.44,61.06,200.04,209.1519036489986,0.0,100478.9425010049
UGC06786,29.3,1.62,184.0,7.43,0.74,66.51,196.81,207.74576722523136,0.0,99717.88824862122
UGC06786,29.3,3.72,206.0,8.42,4.94,126.3,147.67,194.3772684755087,1250.934811827959,90247.3685226658
UGC06786,29.3,3.89,207.0,4.54,5.38,130.52,144.55,194.830996763862,1257.0392544987133,89521.26090123787
UGC06786,29.3,4.05,209.0,5.36,5.86,134.47,141.56,195.33497920239478,1364.2582469135807,88843.20304561351
UGC06786,29.3,4.22,210.0,2.43,6.37,138.94,138.76,196.46688804986962,1303.4980805687198,88128.3929863342
UGC06786,29.3,4.26,210.0,4.6,6.53,140.05,138.12,196.80898810775895,1259.6765727699524,87961.0399163117
UGC06786,29.3,4.38,211.0,2.8,6.92,143.43,136.21,197.92224584416982,1220.9553881278537,87460.88508300095
UGC06786,29.3,4.54,213.0,2.18,7.46,148.24,133.79,199.82620774062644,1197.904559471366,86798.43306218085
UGC06786,29.3,4.71,214.0,7.61,7.98,153.86,131.35,202.45839696095592,1020.509023354564,86100.07470773617
UGC06786,29.3,4.86,215.0,4.7,8.49,158.53,129.31,204.75574985821524,884.7907201646062,85488.54377973464
UGC06786,29.3,5.02,215.0,2.34,9.0,162.82,127.24,206.8365780030215,685.9820717131483,84841.03079687255
UGC06786,29.3,5.18,216.0,2.95,9.51,166.08,125.27,208.2440380899295,635.2163320463317,84198.42224967443
UGC06786,29.3,5.35,217.0,4.48,10.02,168.84,123.26,209.28538792758565,614.6965233644835,83520.9829280798
UGC06786,29.3,5.51,217.0,3.99,10.53,170.67,121.46,209.74189233436414,562.130417422868,82888.37277476293
UGC06786,29.3,5.68,218.0,5.14,11.06,171.8,119.61,209.6285183366042,630.2613204225348,82221.4737816427
UGC06786,29.3,5.84,218.0,2.51,11.59,172.47,117.97,209.27768610150486,638.1592636986308,81598.70645645767
UGC06786,29.3,6.0,219.0,3.95,12.13,172.94,116.4,208.8165235320232,726.1099166666658,80980.65613673948
UGC06786,29.3,6.15,219.0,7.84,12.55,173.44,114.95,208.45248523344594,733.0994146341461,80405.48618519676
UGC06786,29.3,6.48,219.0,7.74,13.72,174.41,111.99,207.72300450359367,742.6162654320991,79154.4512828494
UGC06786,29.3,6.64,219.0,6.69,14.25,174.58,110.63,207.17199569439882,759.1512349397588,78554.91440234029
UGC06786,29.3,6.81,220.0,6.26,14.68,174.53,109.24,206.42093135144992,850.2788693098378,77922.88132501203
UGC06786,29.3,7.1,220.0,2.52,15.64,174.07,106.99,204.9190928147009,902.5585070422543,76856.42140267263
UGC06786,29.3,7.13,220.0,11.4,15.74,173.95,106.76,204.70478182006397,911.0732538569431,76746.93443859945
UGC06786,29.3,8.52,220.0,2.93,20.1,162.17,97.67,190.37475620470272,1426.9310093896713,71841.44529581527
UGC06786,29.3,10.66,225.0,1.79,25.95,149.89,87.32,175.40010547317237,1863.0209193245785,64894.97055660543
UGC06786,29.3,11.99,228.0,5.71,28.72,144.35,82.33,168.64160162901678,1963.6372143452884,60920.47866057927
UGC06786,29.3,12.1,228.0,9.96,29.04,143.9,81.96,168.13082168359256,1960.0022148760333,60602.870279612594
UGC06786,29.3,12.33,228.0,8.24,29.36,143.03,81.19,167.0670721596569,1952.3595620437952,59944.12060281152
UGC06786,29.3,12.78,229.0,1.74,30.21,141.37,79.75,165.1005254382917,1970.4864241001565,58675.90091138196
UGC06786,29.3,14.93,228.0,1.64,33.5,133.3,73.78,155.99560378420927,1851.9337977227055,52977.24521134581
UGC06786,29.3,17.08,226.0,1.34,35.21,125.19,68.98,147.20910501731882,1721.6322833723655,47832.04802294975
UGC06786,29.3,19.23,226.0,1.39,35.84,117.76,65.01,139.20568702463274,1648.3503224128963,43186.55696313526
UGC06786,29.3,21.27,227.0,1.11,35.52,111.0,61.81,131.92098582105882,1604.4124823695345,39196.59121247597
UGC06786,29.3,23.42,227.0,1.37,34.46,106.04,58.91,126.10456494512798,1521.2057514944493,35389.783400997876
UGC06786,29.3,25.57,224.0,2.79,32.87,101.01,56.38,120.25872691825738,1396.7085881892842,31952.696151059794
UGC06786,29.3,27.72,218.0,9.41,31.59,96.03,54.15,114.68178364500615,1239.9743326118326,28849.421872787254
UGC06786,29.3,29.87,215.0,8.18,30.53,91.96,52.16,110.04266490775294,1142.1363207231336,26047.540353381115
UGC06786,29.3,32.02,219.0,5.06,29.67,88.37,50.38,105.96088995473755,1147.1983073079323,23517.780059953337
UGC06786,29.3,34.05,211.0,7.05,29.04,85.42,48.86,102.602132531444,998.3495565345082,21355.139690936277
UGC06787,21.3,0.12,134.0,41.1,-0.73,7.68,179.06,179.22611109991757,0.0,267683.32416666666
UGC06787,21.3,0.24,208.0,35.5,-0.84,14.95,278.38,278.78241067183563,0.0,322437.9046418024
UGC06787,21.3,0.35,252.0,27.1,-0.93,21.23,309.46,310.1887641420946,0.0,320898.46938254003
UGC06787,21.3,0.47,272.0,11.6,-1.09,27.71,321.2,322.3949010142685,0.0,319227.4666898768
UGC06787,21.3,0.59,276.0,12.6,-1.27,33.83,323.58,325.34612061618316,0.0,317565.1653475325
UGC06787,21.3,0.71,271.0,16.3,-1.49,39.63,323.15,325.57438397392383,0.0,315911.5200452884
UGC06787,21.3,0.83,266.0,11.9,-1.72,45.13,320.31,323.4782394535991,0.0,314266.4857088681
UGC06787,21.3,0.94,262.0,12.2,-1.96,49.93,316.84,320.7560320555172,0.0,312766.06376113783
UGC06787,21.3,1.06,260.0,12.1,-2.21,54.94,314.79,319.55599165091553,0.0,311137.4086425137
UGC06787,21.3,1.18,260.0,11.9,-2.45,59.69,313.21,318.8563982422181,0.0,309517.2343592574
UGC06787,21.3,1.3,259.0,8.04,-2.69,64.21,311.21,317.7763746725046,0.0,307905.49674942973
UGC06787,21.3,1.42,257.0,10.2,-2.93,68.53,309.11,316.6290225168881,0.0,306302.15188105404
UGC06787,21.3,1.53,254.0,9.68,-3.17,72.32,306.55,314.98116419875015,0.0,304839.75454561214
UGC06787,21.3,1.66,244.0,4.95,-3.41,76.57,303.54,313.0672844613439,0.0,303120.4657833884
UGC06787,21.3,1.89,228.0,9.83,-3.87,83.6,297.2,308.7584442569952,0.0,300102.36700112076
UGC06787,21.3,2.01,220.0,18.6,-4.09,87.03,293.4,306.06291673445185,0.0,298539.655080748
UGC06787,21.3,2.13,215.0,4.11,-4.3,90.32,289.39,303.18767207787323,0.0,296985.08061217365
UGC06787,21.3,2.24,213.0,16.1,-4.5,93.19,285.56,300.4149458665464,0.0,295567.1663471708
UGC06787,21.3,3.1,228.0,9.59,-5.53,112.13,255.35,278.93967143452363,0.0,284712.49683570006
UGC06787,21.3,3.79,236.0,7.22,-5.65,121.66,232.68,262.6272272632828,0.0,276292.4475790925
UGC06787,21.3,3.9,236.0,7.24,-5.61,122.76,229.34,260.18901840777215,0.0,274973.3274336379
UGC06787,21.3,4.14,237.0,8.26,-5.45,124.89,222.83,255.50033953010708,0.0,272117.06668668694
UGC06787,21.3,4.25,237.0,4.07,-5.32,125.78,219.95,253.43029278284789,0.0,270817.8813208414
UGC06787,21.3,4.37,237.0,4.04,-5.15,126.75,216.93,251.29804993274422,0.0,269407.66141614935
UGC06787,21.3,4.49,237.0,1.94,-4.93,127.73,214.04,249.3037893815495,0.0,268004.78489724075
UGC06787,21.3,4.61,237.0,1.49,-4.62,128.73,211.23,247.40830665117124,0.0,266609.2135251752
UGC06787,21.3,4.72,236.0,2.38,-4.24,129.65,208.76,245.7800596061446,0.0,265336.32464382355
UGC06787,21.3,5.16,235.0,2.4,-1.43,133.7,199.77,240.3867463068628,0.0,260305.2519835948
UGC06787,21.3,5.43,234.0,4.05,3.32,136.22,194.84,237.75940864664008,0.0,257265.34821826685
UGC06787,21.3,5.56,233.0,3.03,4.2,137.4,192.59,236.6163732711665,0.0,255814.37794452242
UGC06787,21.3,5.67,233.0,2.48,4.99,138.33,190.72,235.65696976749913,0.0,254593.02751529307
UGC06787,21.3,5.79,233.0,3.03,5.73,139.24,188.73,234.60525015438165,0.0,253267.2946897987
UGC06787,21.3,5.91,232.0,6.7,6.43,139.93,186.59,233.31861884556065,0.0,251948.46530365516
UGC06787,21.3,6.03,232.0,7.44,7.14,140.45,184.7,232.1449377005667,0.0,250636.50340883885
UGC06787,21.3,6.2,232.0,1.64,8.18,141.04,182.21,230.56382652098748,107.14869354838635,248789.57685440418
UGC06787,21.3,6.5,233.0,14.3,9.96,142.01,177.9,227.84743075136925,365.3151230769223,245563.43293038895
UGC06787,21.3,6.85,235.0,7.57,11.78,143.12,173.33,225.08974143661013,665.6362481751825,241852.43440431613
UGC06787,21.3,6.98,236.0,3.05,12.31,143.59,171.7,224.16626463408807,780.1555587392543,240488.3925876325
UGC06787,21.3,7.09,236.0,2.91,12.85,144.05,170.36,223.46824069652496,812.1220592383625,239340.2139595521
UGC06787,21.3,7.21,237.0,4.07,13.38,144.62,168.93,222.78086475278795,906.752607489598,238093.9065441302
UGC06787,21.3,7.22,238.0,2.02,13.48,144.67,168.82,222.73596858163702,974.0565512465377,237990.3410047525
UGC06787,21.3,7.33,238.0,6.76,13.91,145.21,167.55,222.15407873815866,994.7565211459757,236854.08897906833
UGC06787,21.3,7.45,239.0,3.49,14.44,145.73,166.2,221.5134002718571,1080.9145637583918,235620.72747000953
UGC06787,21.3,7.56,240.0,10.1,14.86,146.08,164.99,220.86621765222495,1166.4171825396822,234495.78883699325
UGC06787,21.3,8.26,247.0,0.85,17.52,144.87,157.97,215.05531427983826,1786.9505811138013,227461.85788729033
UGC06787,21.3,8.98,252.0,8.91,19.64,141.68,151.5,208.35355048570688,2237.505345211581,220447.01231846813
UGC06787,21.3,9.09,253.0,7.13,19.85,141.18,150.58,207.3647783496513,2311.2044774477445,219394.5184935281
UGC06787,21.3,9.3,254.0,0.73,20.28,140.17,148.87,205.47794090850724,2397.2920215053773,217399.14559181483
UGC06787,21.3,10.32,253.0,0.96,21.76,134.57,141.32,196.35153398942418,2466.5770445736434,207962.47755916364
UGC06787,21.3,11.38,247.0,1.99,22.29,131.1,134.58,189.19786071729246,2215.5684973637963,198589.523862682
UGC06787,21.3,12.4,238.0,3.15,22.29,127.84,128.93,182.92855053271484,1869.4472096774189,189969.32709809561
UGC06787,21.3,13.41,229.0,1.67,21.87,125.7,123.98,177.90398337305436,1550.4230201342282,181802.38812341783
UGC06787,21.3,14.43,223.0,3.52,21.55,123.24,119.52,173.02465286773443,1371.5502079002079,173910.87236058636
UGC06787,21.3,15.44,220.0,1.13,21.55,120.61,115.54,168.4062534468361,1297.884313471503,166434.2996775212
UGC06787,21.3,16.57,220.0,1.12,22.08,117.78,111.53,163.70276631749385,1303.6454013277005,158449.74264359215
UGC06787,21.3,17.58,224.0,1.93,22.61,115.53,108.28,159.9467142519658,1398.9219908987486,151637.85675395376
UGC06787,21.3,18.6,228.0,2.04,23.25,113.08,105.27,156.23514905423812,1482.5042043010749,145055.69603996215
UGC06787,21.3,19.61,234.0,2.55,24.2,110.31,102.52,152.52634690439552,1605.9007394186638,138819.63132580937
UGC06787,21.3,20.62,239.0,2.91,26.01,107.85,99.98,149.34571637646658,1688.499369544132,132851.6602072944
UGC06787,21.3,21.64,243.0,3.08,28.66,105.68,97.6,146.6813485075727,1734.4538817005546,127084.9539419593
UGC06787,21.3,22.77,245.0,3.6,31.74,103.62,95.14,144.2087084749045,1722.8304084321478,120988.15139062275
UGC06787,21.3,23.78,247.0,2.67,34.4,101.87,93.1,142.22681498226697,1714.9088772077375,115786.77038790929
UGC06787,21.3,24.79,249.0,3.37,36.31,99.95,91.18,140.0793025396686,1709.5114562323517,110809.00106968253
UGC06787,21.3,25.81,250.0,2.08,37.37,97.79,89.36,137.63942240506532,1687.539302595893,105999.10287400325
UGC06787,21.3,26.82,251.0,1.68,37.79,95.84,87.67,135.27534365138388,1666.725630126771,101442.11350226346
UGC06787,21.3,27.84,251.0,2.78,37.79,94.22,86.04,133.0728150299677,1626.890298132184,97038.8047999894
UGC06787,21.3,29.41,248.0,3.4,37.26,91.66,83.72,129.61057672890743,1520.0645494729686,90631.74993609042
UGC06787,21.3,30.99,246.0,2.91,36.63,88.64,81.55,125.8936416186298,1441.329170700226,84610.90547189098
UGC06787,21.3,32.57,249.0,3.46,35.88,86.0,79.55,122.5217405197951,1442.7210039914032,78990.03748489344
UGC06787,21.3,34.03,252.0,3.23,35.14,84.24,77.83,119.95293285284858,1443.293972965031,74128.58176848428
UGC06787,21.3,37.19,255.0,4.16,33.12,79.85,74.45,114.0866311186372,1398.4737994084433,64606.71295350197
UGC06818,18.0,0.87,23.4,5.55,3.13,27.44,0.0,27.61793801137225,0.0,876.7247126436785
UGC06818,18.0,1.74,28.0,5.2,4.07,38.72,0.0,38.93331863584198,0.0,716.6003712389291
UGC06818,18.0,2.61,36.7,4.25,7.08,40.85,0.0,41.45900264116348,0.0,585.7210189858946
UGC06818,18.0,3.5,47.6,4.25,10.56,41.42,0.0,42.74494122115505,125.3228571428571,476.5309507472067
UGC06818,18.0,4.37,63.3,4.75,13.36,40.22,0.0,42.38086832522429,505.89290617848957,389.4976966972695
UGC06818,18.0,5.24,71.2,5.25,17.35,39.25,0.0,42.91369245357477,616.0028625954199,318.36013063704945
UGC06818,18.0,6.11,68.1,6.0,19.51,37.01,0.0,41.83754533908508,472.54170212765956,260.2150760804479
UGC06818,18.0,6.98,74.4,6.0,20.91,34.75,0.0,40.556018049113256,557.3881661891118,212.68959050889785
UGC06917,18.0,1.74,59.2,3.5,0.0,56.25,0.0,56.25,195.73419540229904,1818.426724137931
UGC06917,18.0,2.61,71.2,4.0,0.0,59.09,0.0,59.09,604.5256321839081,1589.6627300661828
UGC06917,18.0,3.5,84.5,4.4,6.4,61.72,0.0,62.05093391722642,939.980457142857,1385.3894039823304
UGC06917,18.0,4.37,93.5,4.5,14.66,63.73,0.0,65.39440725322005,1021.9271167048057,1211.1029127023896
UGC06917,18.0,5.24,97.5,3.5,17.89,64.38,0.0,66.8194320538569,962.1018129770995,1058.7422286758874
UGC06917,18.0,6.11,100.0,3.5,20.91,64.3,0.0,67.61448143704128,888.4258428805239,925.5490140638761
UGC06917,18.0,6.98,101.0,4.0,24.79,64.23,0.0,68.84792662092302,782.3729226361031,809.1119388956163
UGC06917,18.0,7.85,103.0,3.5,27.59,62.94,0.0,68.72155193241782,749.8532866242039,707.3230263505444
UGC06917,18.0,8.72,105.0,4.0,29.1,61.95,0.0,68.44422912123417,727.1086582568806,618.3394899457013
UGC06917,18.0,9.6,110.0,4.9,32.76,60.68,0.0,68.9585382675706,765.0750000000002,539.7156502426363
UGC06917,18.0,10.47,111.0,6.0,36.86,60.19,0.0,70.57971167410646,701.003276026743,471.81766668706064
UGC06923,18.0,0.93,40.5,7.35,9.26,50.64,0.0,51.479677543667655,0.0,2849.6313978494622
UGC06923,18.0,1.94,53.9,5.9,16.49,55.16,0.0,57.572091329045875,0.0,2076.079892868753
UGC06923,18.0,2.87,73.0,4.7,21.98,56.07,0.0,60.22429161061174,593.0434494773519,1550.9366576166587
UGC06923,18.0,3.72,78.4,3.9,25.0,55.82,0.0,61.16267162248556,646.6902150537636,1188.060846214248
UGC06923,18.0,4.47,79.3,5.3,28.23,53.8,0.0,60.75666959272866,581.0105369127517,939.0778255964462
UGC06923,18.0,5.16,81.1,5.1,30.82,51.88,0.0,60.34407013120677,568.9541085271314,756.3720214518996
UGC06930,18.0,1.74,54.7,8.3,0.0,52.62,0.0,52.62,128.2905747126438,1591.3013793103448
UGC06930,18.0,3.5,85.4,7.0,5.24,59.95,0.0,60.17856844425597,1049.0571142857143,1340.583341818333
UGC06930,18.0,5.24,93.8,6.2,17.89,62.66,0.0,65.16385270991886,868.7237213740457,1131.5697225517824
UGC06930,18.0,6.98,98.7,5.2,25.97,65.09,0.0,70.07959046683992,692.0545845272206,955.1439265679286
UGC06930,18.0,8.72,103.0,5.2,29.85,66.99,0.0,73.33950231628245,599.8070412844038,806.2251068385688
UGC06930,18.0,10.47,107.0,5.2,34.48,67.16,0.0,75.49394677720856,549.156064947469,679.8619852968674
UGC06930,18.0,12.19,109.0,5.2,40.3,63.93,0.0,75.57205105063643,506.1415176374078,574.982171643754
UGC06930,18.0,13.94,108.0,7.4,42.57,59.68,0.0,73.30693896214737,451.22616212338596,484.8627478954197
UGC06930,18.0,15.68,108.0,7.4,40.84,54.03,0.0,67.72847628582826,451.3299426020407,409.26661401560597
UGC06930,18.0,16.61,108.0,7.4,39.98,51.7,0.0,65.35510997619085,445.07583383503913,373.8192883554414
UGC06973,18.0,1.74,170.0,4.7,2.96,330.95,134.59,357.2829861608302,0.0,73362.7196551724
UGC06973,18.0,2.61,174.0,4.2,15.3,283.41,109.85,304.339186763716,0.0,61319.161997675226
UGC06973,18.0,3.5,170.0,4.2,20.26,251.38,94.86,269.4453406537215,0.0,51041.88122122007
UGC06973,18.0,4.37,170.0,4.3,23.49,223.34,84.89,240.08091927514775,0.0,42662.613899557386
UGC06973,18.0,5.32,171.0,4.8,28.67,203.29,76.94,219.24542549389713,0.0,35075.74807132621
UGC06973,18.0,6.28,174.0,4.9,33.19,186.33,70.82,202.07898802201083,0.0,28778.70584389173
UGC06973,18.0,6.81,177.0,10.1,32.98,178.04,68.0,193.41644707728452,0.0,25800.469105136606
UGC06973,18.0,7.33,178.0,6.3,32.11,170.62,65.55,185.57758215905284,0.0,23178.168085176563
UGC06973,18.0,7.85,180.0,7.7,30.71,164.4,63.34,178.83629301682586,53.194942675159425,20822.39177882782
UGC06983,18.0,1.74,56.9,6.6,0.0,57.53,0.0,57.53,0.0,1902.1269540229887
UGC06983,18.0,2.61,87.4,4.8,0.0,63.17,0.0,63.17,1397.8203448275865,1738.8023801755166
UGC06983,18.0,3.5,92.1,5.7,0.0,61.1,0.0,61.1,1356.9142857142856,1586.2244767030877
UGC06983,18.0,4.37,93.5,5.2,8.69,59.01,0.0,59.64642654845301,1186.3967505720823,1450.0246104764776
UGC06983,18.0,5.24,98.2,4.4,16.6,57.64,0.0,59.98274418530716,1153.6851908396948,1325.5194342717377
UGC06983,18.0,6.11,99.7,4.4,18.86,56.44,0.0,59.50775747749196,1047.2858919803602,1211.704793103282
UGC06983,18.0,6.98,102.0,3.5,23.82,56.03,0.0,60.88311177986881,959.4909312320916,1107.662752931372
UGC06983,18.0,7.85,107.0,4.4,29.74,55.57,0.0,63.027712159017796,952.4213375796178,1012.5541973711803
UGC06983,18.0,8.72,108.0,4.4,30.17,54.32,0.0,62.13607084455856,894.8519151376146,925.6120600793712
UGC06983,18.0,9.6,110.0,4.4,31.9,52.55,0.0,61.47448657776655,866.7591145833335,845.2624537498291
UGC06983,18.0,10.47,113.0,4.4,35.89,51.23,0.0,62.55081933915814,845.8829990448902,772.6846850809293
UGC06983,18.0,11.35,110.0,5.2,38.26,49.57,0.0,62.61798862946653,720.6156387665199,705.6102454309153
UGC06983,18.0,12.19,108.0,5.7,39.33,47.76,0.0,61.86975432309393,642.8329368334701,647.0235111133885
UGC06983,18.0,13.12,109.0,8.6,40.63,45.68,0.0,61.13476343292743,620.696699695122,587.8166357851335
UGC06983,18.0,13.94,108.0,9.8,40.95,43.38,0.0,59.65506600448951,581.4399641319943,540.1238591054392
UGC06983,18.0,14.86,108.0,9.8,40.63,41.42,0.0,58.02080058048148,558.3840309555854,491.20561809819503
UGC06983,18.0,15.68,109.0,12.3,40.09,39.99,0.0,56.62515518742532,553.2265178571428,451.3514213613546
UGC07089,18.0,0.87,20.9,4.7,4.05,19.26,0.0,19.68121185293223,56.85045977011482,445.2300000000001
UGC07089,18.0,1.74,36.4,3.9,8.89,32.89,0.0,34.07028323921009,94.35390804597687,603.6935379452439
UGC07089,18.0,2.61,43.4,3.9,12.07,42.35,0.0,44.03643264389158,0.0,593.5702867959241
UGC07089,18.0,3.5,51.2,4.7,13.47,46.88,0.0,48.7767905873275,69.21848571428576,507.22003761550883
UGC07089,18.0,4.37,59.7,3.9,14.33,50.13,0.0,52.13794971035973,193.52956521739134,434.9656263164143
UGC07089,18.0,5.24,64.5,4.4,18.1,50.81,0.0,53.93761303580276,238.73738549618315,373.00398652674534
UGC07089,18.0,6.11,67.9,3.9,21.23,49.78,0.0,54.11803119109194,275.22891980360083,319.8688943379479
UGC07089,18.0,6.55,72.8,7.3,22.41,49.26,0.0,54.11797945230401,361.9976030534351,295.94956461234693
UGC07089,18.0,6.98,70.3,6.1,23.49,48.73,0.0,54.096145888593576,288.78180515759306,274.3029920878471
UGC07089,18.0,7.85,73.7,6.1,25.32,47.5,0.0,53.82706010920529,322.8455541401275,235.2280349862676
UGC07089,18.0,8.72,77.6,6.1,26.4,46.22,0.0,53.22826692651189,365.6549999999999,201.71937616262034
UGC07089,18.0,9.16,79.1,7.3,26.4,45.5,0.0,52.60427739262274,380.96069868995625,186.635095209129
UGC07125,19.8,1.44,26.1,3.3,9.09,27.58,0.0,29.03936121886981,0.0,585.6142361111112
UGC07125,19.8,2.88,43.0,3.47,16.12,37.24,0.0,40.57920649790974,70.25277777777785,516.9419579273957
UGC07125,19.8,4.33,48.5,2.35,15.32,39.71,0.0,42.56273604927202,124.8645496535797,455.92747208205384
UGC07125,19.8,5.76,52.5,2.0,18.34,39.12,0.0,43.20567092408125,154.43055555555563,402.8117205538335
UGC07125,19.8,7.2,56.4,2.05,17.63,37.66,0.0,41.58235803799491,201.64826388888892,355.57584952510143
UGC07125,19.8,8.64,58.5,2.21,22.27,36.69,0.0,42.91979729681863,182.88668981481484,313.87911104389127
UGC07125,19.8,10.08,61.5,2.1,25.8,36.12,0.0,44.38799837793995,179.75750000000002,277.0719566058395
UGC07125,19.8,11.47,64.6,2.01,29.52,34.86,0.0,45.67986427300326,181.91020052310367,245.6425666360393
UGC07125,19.8,13.0,65.6,2.12,36.98,33.7,0.0,50.03209369994424,138.4730461538461,225.78561784713526
UGC07125,19.8,14.42,65.4,2.65,38.39,31.99,0.0,49.971513885412755,123.44020804438289,199.65435658915544
UGC07125,19.8,15.84,65.5,3.05,37.89,29.33,0.0,47.915561146667166,125.9058712121212,176.54739254480552
UGC07125,19.8,17.26,65.1,3.22,39.0,27.53,0.0,47.737835099635596,113.50574159907295,156.1147091746589
UGC07125,19.8,18.68,64.9,3.48,34.46,26.15,0.0,43.258688144695284,125.30491970021417,138.0467990457751
UGC07151,6.87,0.5,24.2,2.18,-0.51,24.79,0.0,24.795245511992817,0.0,1229.6083999999998
UGC07151,6.87,1.0,42.0,2.91,-5.39,39.13,0.0,39.49948100924872,203.79099999999994,1392.0143498042112
UGC07151,6.87,1.5,59.4,2.4,-5.79,45.87,0.0,46.233981009642676,927.186,1201.6046497461784
UGC07151,6.87,2.0,63.9,2.01,7.68,49.56,0.0,50.15153038542294,784.017,1037.2405532275698
UGC07151,6.87,2.49,66.0,2.0,15.55,48.96,0.0,51.37007007976532,689.6047791164657,897.9972739941906
UGC07151,6.87,3.0,67.2,2.07,19.33,48.14,0.0,51.875895172999186,608.2438333333333,772.8856857051491
UGC07151,6.87,3.49,68.7,2.38,19.89,46.88,0.0,50.924910407383145,609.2674785100287,669.1304507066267
UGC07151,6.87,4.0,71.3,2.91,25.08,45.84,0.0,52.252387505261424,588.3444999999998,575.9052529417058
UGC07151,6.87,4.49,72.5,3.21,25.36,46.88,0.0,53.29975609700293,537.9478841870823,498.59345126002006
UGC07151,6.87,5.01,74.0,3.41,26.06,48.01,0.0,54.62676724830053,497.38848303393223,427.8673757464553
UGC07151,6.87,5.5,76.2,3.17,28.3,47.84,0.0,55.583771012769546,493.97898181818186,370.4287649145419
UGC07261,13.1,0.95,46.8,5.66,3.86,27.74,0.0,28.0072704846438,1479.8240000000003,825.691789473684
UGC07261,13.1,1.9,63.0,5.66,4.52,51.06,0.0,51.25967225802366,706.0242105263155,1212.973061971773
UGC07261,13.1,2.86,66.8,5.66,4.73,51.26,0.0,51.47776704558969,633.6641608391609,960.9758194315576
UGC07261,13.1,3.81,69.6,5.66,12.72,49.4,0.0,51.01135559853316,588.45186351706,763.1805466989255
UGC07261,13.1,4.76,73.4,5.66,18.24,44.13,0.0,47.750963341067795,652.8162815126051,606.0969850460981
